club,player,comment,post,caption,sentiment_score,sentiment,explanation,translation
cfc,Cole Palmer,Chelsea 😐 Cole Palmer 🥶💙😍,https://www.instagram.com/p/DAi1gklsyZS/,September: P5 W4 D1 ✊,0.0,NEUTRAL,"The comment includes mixed emotions with a neutral face and cold face emoji, while also showing love for Chelsea and Cole Palmer with a heart emoji. The lack of clear negative or positive sentiment leads to a neutral score.",Chelsea 😐 Cole Palmer 🥶💙😍
cfc,Cole Palmer,Manager of the Month -> Maresca....Player of the Month -> Palmer,https://www.instagram.com/p/DAi1gklsyZS/,September: P5 W4 D1 ✊,1.0,POSITIVE,"The comment highlights both the recognition of the manager and the significant achievement of Cole Palmer being named Player of the Month. It conveys a positive sentiment towards Palmer, emphasizing his accomplishment.",Manager of the Month -> Maresca....Player of the Month -> Palmer
cfc,Cole Palmer,Palmer🥶🥶🥶,https://www.instagram.com/p/DAi1gklsyZS/,September: P5 W4 D1 ✊,0.0,NEUTRAL,"The comment consists only of the player's name followed by cold emojis, which do not convey a clear positive or negative sentiment towards Cole Palmer. It appears to be neutral as it does not express an opinion.",Palmer🥶🥶🥶
cfc,Cole Palmer,Cole Palmer 💙👏🏻,https://www.instagram.com/p/DAi1gklsyZS/,September: P5 W4 D1 ✊,1.0,POSITIVE,The comment includes a positive expression with emojis conveying support and admiration for Cole Palmer.,Cole Palmer 💙👏🏻
cfc,Cole Palmer,🥶palmer,https://www.instagram.com/p/DAi1gklsyZS/,September: P5 W4 D1 ✊,-1.0,NEGATIVE,"The comment uses a cold face emoji (🥶), which typically expresses a negative sentiment, suggesting disappointment or disapproval towards Cole Palmer. The comment is directly referencing him with just his last name.",🥶palmer
cfc,Cole Palmer,"He is not a new Pep, Mourinho, Ancelotti, etc. Like OUR Cole Palmer, He is OUR Enzo Maresca! 💙",https://www.instagram.com/p/DAi1gklsyZS/,September: P5 W4 D1 ✊,0.0,NEUTRAL,The comment expresses a comparative sentiment but does not indicate a strong positive or negative feeling towards Cole Palmer himself. It indicates that Palmer is appreciated but emphasizes his individuality rather than comparing him directly with other well-known coaches. The emoji adds a supportive tone but does not change the overall neutrality.,"He is not a new Pep, Mourinho, Ancelotti, etc. Like OUR Cole Palmer, He is OUR Enzo Maresca!"
cfc,Cole Palmer,Manager of the month for sure cole Palmer player of the month both people have carried this club 🥶🔥,https://www.instagram.com/p/DAi1gklsyZS/,September: P5 W4 D1 ✊,1.0,POSITIVE,"The comment expresses a strong positive sentiment towards Cole Palmer, indicating that he is deserving of the 'player of the month' recognition. The use of emojis (🥶🔥) also conveys excitement and appreciation. The remark is clearly praising him.","Manager of the month for sure, Cole Palmer, player of the month, both people have carried this club."
cfc,Cole Palmer,Con todo cole palmer,https://www.instagram.com/p/DAi1gklsyZS/,September: P5 W4 D1 ✊,0.0,NEUTRAL,"The comment 'Con todo cole palmer' translates to 'With everything, Cole Palmer'. It does not express a clear positive or negative sentiment towards Cole Palmer. Rather, it seems supportive but lacks context or an explicit endorsement. Therefore, it is rated as neutral.","With everything, Cole Palmer"
cfc,Cole Palmer,Palmer player of the month ! Then our coachieeee manager of the month! Let me see how this will pass him and palmer by,https://www.instagram.com/p/DAi1gklsyZS/,September: P5 W4 D1 ✊,1.0,POSITIVE,The comment expresses enthusiasm and support for Cole Palmer by stating he is the 'player of the month.' The use of exclamation marks emphasizes excitement. The mention of the coach as 'manager of the month' reinforces the positive sentiment as it suggests a successful team dynamic that includes Palmer.,Palmer player of the month! Then our coachieeee manager of the month! Let me see how this will pass him and palmer by.
cfc,Cole Palmer,Enzo: Manager of the month💙👏 Palmer: Player of the month🥶💙,https://www.instagram.com/p/DAi1gklsyZS/,September: P5 W4 D1 ✊,1.0,POSITIVE,"The comment praises both Cole Palmer and Enzo, highlighting Palmer as the 'Player of the month,' which is a positive sentiment. The use of the heart emojis reinforces this positivity.",Enzo: Manager of the month💙👏 Palmer: Player of the month🥶💙
cfc,Cole Palmer,@colepalmer10 💙🥶,https://www.instagram.com/p/DAi1gklsyZS/,September: P5 W4 D1 ✊,0.5,POSITIVE,"The blue heart emoji (💙) typically conveys affection and support, while the cold emoji (🥶) likely reflects excitement or intensity. Together, they suggest a positive sentiment towards Cole Palmer, indicating admiration or enthusiasm. The comment directly refers to the player @colepalmer10.",@colepalmer10 💙🥶
cfc,Cole Palmer,Goal of the month for Palmer's free kick. Player of the month for Cold. Manager of the month for Enzo. Chelsea is too cold 🥶 💙,https://www.instagram.com/p/DAi1gklsyZS/,September: P5 W4 D1 ✊,1.0,POSITIVE,"The comment highlights Cole Palmer's impressive achievement of scoring the 'goal of the month' with his free kick, indicating a positive sentiment towards him. The use of emojis supports the positive tone.",Goal of the month for Palmer's free kick. Player of the month for Cold. Manager of the month for Enzo. Chelsea is too cold 🥶 💙
cfc,Cole Palmer,Manager of the month Player of the month Goal of the month @chelseafc @colepalmer10 @premierleague,https://www.instagram.com/p/DAi1gklsyZS/,September: P5 W4 D1 ✊,1.0,POSITIVE,"The comment highlights multiple achievements (Manager of the month, Player of the month, Goal of the month) likely associated with Cole Palmer and indicates support and praise for him and his club. The use of tags also signifies enthusiasm.",Manager of the month Player of the month Goal of the month @chelseafc @colepalmer10 @premierleague
cfc,Cole Palmer,Maresca - Manager of the Month! Cole Palmer - Player of the Month! 🥶🤝,https://www.instagram.com/p/DAi1gklsyZS/,September: P5 W4 D1 ✊,1.0,POSITIVE,"The comment positively highlights Cole Palmer by designating him as 'Player of the Month', indicating a commendation of his performance. The use of emojis also adds an enthusiastic tone.",Maresca - Manager of the Month! Cole Palmer - Player of the Month!
cfc,Cole Palmer,"Bukan efek enzo, tapi palmer sebenernya😂",https://www.instagram.com/p/DAi1gklsyZS/,September: P5 W4 D1 ✊,0.0,NEUTRAL,"The comment uses humor and indicates that the speaker believes it is Cole Palmer, not Enzo, who is having an effect. However, it does not express strong feelings either positively or negatively towards Palmer.","It's not Enzo's effect, but it's actually Palmer 😂"
cfc,Cole Palmer,"Manager of the month. Palmer go for the player of the month. Jackson needs to do better, man you’re a sticker & a sticker don’t need to be that dull",https://www.instagram.com/p/DAi1gklsyZS/,September: P5 W4 D1 ✊,0.0,NEUTRAL,"The comment does not express a clear positive or negative sentiment towards Cole Palmer. It acknowledges his potential to win player of the month, which is positive, but also shifts focus to another player, suggesting a need for improvement without directly criticizing Palmer. Overall, it remains neutral.","Manager of the month. Palmer go for the player of the month. Jackson needs to do better, man you’re a sticker & a sticker don’t need to be that dull."
cfc,Cole Palmer,Manager of the month and palmer player of the month 💙.,https://www.instagram.com/p/DAi1gklsyZS/,September: P5 W4 D1 ✊,1.0,POSITIVE,"The comment expresses a positive sentiment towards Cole Palmer by highlighting his recognition as player of the month, indicating an appreciation for his performance. The use of the blue heart emoji further emphasizes positive feelings.",Manager of the month and Palmer player of the month 💙.
cfc,Cole Palmer,Manager of the month 💙 Palmer player of the month 🥶 ✅ my words 🔥,https://www.instagram.com/p/DAi1gklsyZS/,September: P5 W4 D1 ✊,1.0,POSITIVE,"The comment expresses excitement and positivity towards Cole Palmer, indicating he is recognized as player of the month, which is a commendable achievement. The use of emojis like the heart and fire further emphasizes the positive sentiment.",Manager of the month 💙 Palmer player of the month 🥶 ✅ my words 🔥
cfc,Cole Palmer,Palmer player of the month,https://www.instagram.com/p/DAi1gklsyZS/,September: P5 W4 D1 ✊,1.0,POSITIVE,"The comment expresses a positive sentiment towards Cole Palmer by stating he is 'player of the month', which is a commendation.",Palmer player of the month
cfc,Cole Palmer,"Enzo maresca🥶🥶🥶🥶🥶🥶, Cole palmer🥶🥶🥶🥶🥶🥶🥶🥶",https://www.instagram.com/p/DAi1gklsyZS/,September: P5 W4 D1 ✊,0.0,NEUTRAL,"The comment consists of emojis and does not express a clear positive or negative sentiment towards Cole Palmer. It primarily conveys a cold or unimpressed reaction, but it does not directly critique or praise the player. Additionally, the mention of Enzo Maresca suggests that the comment may not directly focus solely on Palmer. Therefore, it is rated as neutral.","Enzo Maresca🥶🥶🥶🥶🥶🥶, Cole Palmer🥶🥶🥶🥶🥶🥶🥶🥶"
cfc,Cole Palmer,Palmer goal of month,https://www.instagram.com/p/DAi1gklsyZS/,September: P5 W4 D1 ✊,1.0,POSITIVE,"The comment positively refers to Cole Palmer, indicating that he scored a goal worthy of being recognized as goal of the month. 'Goal of the month' is a commendation that highlights his impressive performance.",Palmer goal of the month
cfc,Cole Palmer,Enzo Maresca~ manager of the month ~ Cole Palmer ~ player of the month ~  Cole Palmer free kick or Christopher Nkunku goal against  bournemouth goal of the month and Sanchez penalty save~ Save of the month,https://www.instagram.com/p/DAi1gklsyZS/,September: P5 W4 D1 ✊,0.0,NEUTRAL,The comment mentions Cole Palmer in a list of accomplishments but does not express any positive or negative sentiment directly about him; it remains factual and informative.,Enzo Maresca~ manager of the month ~ Cole Palmer ~ player of the month ~  Cole Palmer free kick or Christopher Nkunku goal against Bournemouth goal of the month and Sanchez penalty save~ Save of the month.
cfc,Cole Palmer,"manager of the mount: maresca, player of the mount: palmer",https://www.instagram.com/p/DAi1gklsyZS/,September: P5 W4 D1 ✊,0.0,NEUTRAL,"The comment does not express a clear positive or negative sentiment towards Cole Palmer. It simply identifies him as a player associated with a manager, which is a factual statement.","manager of the mount: maresca, player of the mount: palmer"
cfc,Cole Palmer,Manager of the month : MarescaPlayer of the month : PalmerGoal of the month : Palmer,https://www.instagram.com/p/DAi1gklsyZS/,September: P5 W4 D1 ✊,1.0,POSITIVE,"The comment highlights Cole Palmer as the 'Player of the month' and mentions him in a positive context regarding his achievements, which clearly indicates a favorable sentiment towards him.",Manager of the month: Maresca. Player of the month: Palmer. Goal of the month: Palmer.
cfc,Cole Palmer,Maresca MOTM# Palmer POTM#,https://www.instagram.com/p/DAi1gklsyZS/,September: P5 W4 D1 ✊,0.0,NEUTRAL,"The comment mentions Cole Palmer (POTM - Player of the Month), but it does not express a clear positive or negative sentiment towards him; it's simply stating awards. Therefore, it is neutral in sentiment.",Maresca Man of the Match# Palmer Player of the Month#
